Date,open,high,low,close,volume
2019-01-25,5196.0,5246.0,5183.5,5215.0,667326
2019-01-28,5212.0,5215.0,5143.0,5165.0,659844
2019-01-29,5150.0,5215.0,5136.0,5196.5,515004
2019-01-30,5184.5,5227.0,5184.0,5227.0,456853
2019-01-31,5240.0,5300.0,5228.0,5272.5,791137
2019-02-01,5267.5,5329.5,5241.0,5319.5,546468
2019-02-04,5333.0,5406.0,5314.5,5350.0,489423
2019-02-05,5363.5,5435.0,5363.0,5435.0,395021
2019-02-06,5439.0,5488.5,5402.5,5461.0,569203
2019-02-07,5444.0,5464.5,5385.0,5385.0,560613
2019-02-08,5369.5,5403.0,5334.5,5386.0,517950
2019-02-11,5381.5,5440.0,5380.0,5419.5,425813
2019-02-12,5421.5,5475.5,5391.5,5439.0,438101
2019-02-13,5434.0,5435.5,5313.0,5351.0,750434
2019-02-14,5312.0,5395.0,5291.0,5360.5,811821
2019-02-15,5388.0,5448.0,5361.5,5426.0,455541
2019-02-18,5454.0,5485.5,5404.0,5483.5,505508
2019-02-19,5483.5,5496.0,5428.5,5443.5,518735
2019-02-20,5454.0,5495.0,5438.5,5445.0,583804
2019-02-21,5438.0,5465.5,5416.0,5447.5,473013
2019-02-22,5452.0,5527.0,5445.5,5527.0,570935
2019-02-25,5531.0,5587.5,5496.5,5533.0,548742
2019-02-26,5510.0,5551.0,5455.5,5551.0,595094
2019-02-27,5561.0,5581.0,5526.5,5580.0,472896
2019-02-28,5574.0,5587.5,5501.0,5501.0,852105
2019-03-01,5517.0,5535.0,5488.0,5500.5,486945
2019-03-04,5502.5,5550.0,5467.0,5546.5,425266
2019-03-05,5535.0,5660.0,5530.0,5622.5,649004
2019-03-06,5603.0,5730.0,5603.0,5713.0,770123
2019-03-07,5690.0,5719.5,5642.5,5677.0,621335
2019-03-11,5649.0,5669.0,5561.0,5561.0,664261
2019-03-12,5584.0,5618.5,5571.0,5576.0,558181
2019-03-13,5574.0,5609.0,5542.5,5609.0,530205
2019-03-14,5616.0,5627.0,5580.0,5608.0,451468
2019-03-15,5608.0,5662.5,5575.5,5662.5,988959
2019-03-18,5625.5,5674.5,5600.0,5610.0,482950
2019-03-19,5615.0,5682.5,5595.0,5682.5,552152
