Date,open,high,low,close,volume
2019-12-27,192.02,193.5,192.02,192.92,110995
2019-12-30,193.24,193.88,191.02,191.02,124532
2020-01-03,192.4,194.72,191.4,194.48,131051
2020-01-06,194.62,196.2,193.72,195.88,96811
2020-01-08,195.84,198.5,194.68,198.5,139570
2020-01-09,198.6,199.06,196.42,198.38,173503
2020-01-10,198.3,199.06,196.68,198.78,104750
2020-01-13,199.2,203.8,198.5,203.62,234749
2020-01-14,204.02,205.46,199.18,200.0,288599
2020-01-15,200.4,204.58,200.12,203.96,230589
2020-01-16,205.24,209.0,204.24,209.0,208562
2020-01-17,209.0,215.38,208.38,215.24,350024
2020-01-20,217.96,221.0,216.5,218.5,270709
2020-01-21,217.5,217.68,214.5,214.5,180180
2020-01-22,216.0,216.86,211.76,213.1,198071
2020-01-23,213.1,216.22,210.1,211.46,203209
2020-01-24,212.06,215.52,211.5,211.88,154267
2020-01-27,209.38,211.68,208.2,211.0,222224
2020-01-28,211.42,214.16,210.04,212.82,197248
2020-01-29,213.74,214.68,212.0,212.3,190616
2020-01-30,211.28,212.4,208.7,208.8,165825
2020-01-31,210.84,211.86,205.84,208.0,195058
2020-02-03,207.18,207.78,203.66,204.1,225292
2020-02-04,205.4,211.24,205.4,208.98,398839
2020-02-05,210.68,214.0,208.7,213.16,304157
2020-02-06,215.02,216.66,212.3,212.4,211770
2020-02-07,211.18,213.62,210.54,212.0,199490
2020-02-10,213.34,214.56,211.62,214.42,184448
2020-02-11,215.58,219.42,214.8,219.1,186679
2020-02-12,219.6,219.94,217.54,219.66,161456
2020-02-13,219.16,220.0,214.7,215.1,234826
2020-02-14,215.5,216.28,212.04,215.3,151091
